"年度","リーグID","チームID","打者ID","月","試合","打席","打数","得点","安打","二塁打","三塁打","本塁打","塁打","打点","三振","四球","死球","犠打","犠飛","盗塁","盗塁死","併殺打","打率","長打率","出塁率","OPS","年間通算打数","年間通算安打","年間通算打率"
2014,2,11,600024,4,14,55,53,8,19,3,0,3,31,12,11,2,0,0,0,0,0,0,0.358490566038,0.584905660377,0.381818181818,0.966723842196,53,19,0.358490566037736
2014,2,11,600024,5,23,87,80,7,16,6,0,2,28,7,14,4,3,0,0,1,0,1,0.2,0.35,0.264367816092,0.614367816092,133,35,0.263157894736842
2009,2,7,600026,4,11,17,16,1,3,1,0,0,4,0,5,0,0,1,0,0,0,0,0.1875,0.25,0.1875,0.4375,16,3,0.1875
2009,2,7,600026,5,22,61,53,4,8,1,0,1,12,6,18,4,0,4,0,0,0,1,0.150943396226,0.22641509434,0.210526315789,0.436941410129,69,11,0.159420289855072
2009,2,7,600026,6,18,51,44,6,10,2,0,1,15,4,15,4,1,1,1,0,0,1,0.227272727273,0.340909090909,0.3,0.640909090909,113,21,0.185840707964602
2009,2,7,600026,7,17,54,48,6,12,2,0,1,17,8,9,1,0,3,2,1,0,0,0.25,0.354166666667,0.254901960784,0.609068627451,161,33,0.204968944099379
2009,2,7,600026,8,21,51,45,3,11,7,0,0,18,2,17,3,0,3,0,0,0,0,0.244444444444,0.4,0.291666666667,0.691666666667,206,44,0.213592233009709
2009,2,7,600026,9,19,56,53,1,15,2,0,0,17,5,10,1,0,2,0,0,0,2,0.283018867925,0.320754716981,0.296296296296,0.617051013277,259,59,0.227799227799228
2009,2,7,600026,10,4,16,14,1,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0.0714285714286,0.0714285714286,0.1875,0.258928571429,273,60,0.21978021978022
2010,2,7,600026,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,2,7,600026,4,13,39,34,2,8,2,0,0,10,1,11,0,0,5,0,0,0,1,0.235294117647,0.294117647059,0.235294117647,0.529411764706,34,8,0.235294117647059
2011,2,7,600026,5,21,68,60,8,18,3,0,2,27,8,11,2,0,6,0,1,0,1,0.3,0.45,0.322580645161,0.772580645161,94,26,0.276595744680851
2011,2,7,600026,6,20,71,66,3,14,0,0,0,14,2,18,2,0,3,0,0,0,0,0.212121212121,0.212121212121,0.235294117647,0.447415329768,160,40,0.25
2011,2,7,600026,7,25,71,62,2,11,0,0,0,11,3,12,2,0,7,0,2,1,2,0.177419354839,0.177419354839,0.203125,0.380544354839,222,51,0.22972972972973
2011,2,7,600026,8,8,23,19,2,6,0,0,0,6,1,4,2,0,2,0,0,0,0,0.315789473684,0.315789473684,0.380952380952,0.696741854637,241,57,0.236514522821577
2011,2,7,600026,9,22,64,52,2,9,1,1,0,12,3,14,2,1,8,1,1,0,2,0.173076923077,0.230769230769,0.214285714286,0.445054945055,293,66,0.225255972696246
2011,2,7,600026,10,13,29,24,1,3,1,0,0,4,4,9,1,0,2,2,0,0,0,0.125,0.166666666667,0.148148148148,0.314814814815,317,69,0.217665615141956
2012,2,7,600026,3,2,6,6,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0.166666666667,0.166666666667,0.166666666667,0.333333333333,6,1,0.166666666666667
2012,2,7,600026,4,15,43,35,5,4,3,0,0,7,1,8,3,0,5,0,0,0,2,0.114285714286,0.2,0.184210526316,0.384210526316,41,5,0.121951219512195
2012,2,7,600026,5,23,73,64,3,13,2,0,0,15,1,15,5,0,4,0,0,0,2,0.203125,0.234375,0.260869565217,0.495244565217,105,18,0.171428571428571
2012,2,7,600026,6,21,59,47,2,10,1,0,0,11,6,9,2,1,9,0,0,2,1,0.212765957447,0.234042553191,0.26,0.494042553191,152,28,0.184210526315789
2012,2,7,600026,7,21,67,62,3,14,3,0,0,17,3,14,0,0,4,1,0,0,2,0.225806451613,0.274193548387,0.222222222222,0.496415770609,214,42,0.196261682242991
2012,2,7,600026,8,26,81,70,5,15,0,1,0,17,7,9,5,0,6,0,0,0,1,0.214285714286,0.242857142857,0.266666666667,0.509523809524,284,57,0.200704225352113
2012,2,7,600026,9,26,77,68,4,11,3,0,0,14,4,15,2,0,7,0,0,0,1,0.161764705882,0.205882352941,0.185714285714,0.391596638655,352,68,0.193181818181818
2012,2,7,600026,10,5,8,8,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,360,70,0.194444444444444
2013,2,7,600026,3,3,10,7,0,1,1,0,0,2,2,1,0,1,2,0,0,0,0,0.142857142857,0.285714285714,0.25,0.535714285714,7,1,0.142857142857143
2013,2,7,600026,4,24,82,76,9,21,0,0,1,24,11,12,3,0,2,1,0,1,3,0.276315789474,0.315789473684,0.3,0.615789473684,83,22,0.265060240963855
2013,2,7,600026,5,22,72,62,1,10,0,0,0,10,1,8,5,1,4,0,0,1,2,0.161290322581,0.161290322581,0.235294117647,0.396584440228,145,32,0.220689655172414
2013,2,7,600026,6,19,57,53,3,10,3,0,1,16,4,8,1,0,2,1,0,0,1,0.188679245283,0.301886792453,0.2,0.501886792453,198,42,0.212121212121212
2013,2,7,600026,7,20,68,56,6,10,3,0,2,19,12,7,9,1,2,0,0,0,4,0.178571428571,0.339285714286,0.30303030303,0.642316017316,254,52,0.204724409448819
2013,2,7,600026,8,24,72,63,5,14,3,0,1,20,4,14,6,1,2,0,0,0,3,0.222222222222,0.31746031746,0.3,0.61746031746,317,66,0.20820189274448
2013,2,7,600026,9,22,78,70,2,17,4,0,0,21,7,9,5,0,3,0,1,0,0,0.242857142857,0.3,0.293333333333,0.593333333333,387,83,0.214470284237726
2013,2,7,600026,10,7,29,26,2,6,2,0,0,8,2,3,1,0,2,0,0,0,1,0.230769230769,0.307692307692,0.259259259259,0.566951566952,413,89,0.215496368038741
2014,2,7,600026,3,3,10,8,1,2,0,0,0,2,1,1,1,0,0,1,0,0,1,0.25,0.25,0.3,0.55,8,2,0.25
2014,2,7,600026,4,22,77,71,2,12,2,0,0,14,3,15,4,0,2,0,0,1,1,0.169014084507,0.197183098592,0.213333333333,0.410516431925,79,14,0.177215189873418
2014,2,7,600026,5,22,75,69,7,15,3,1,1,23,8,8,1,1,3,1,0,0,3,0.217391304348,0.333333333333,0.236111111111,0.569444444444,148,29,0.195945945945946
2010,2,7,600028,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,2,7,600028,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,2,7,600028,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,600028,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,7,600028,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,2,7,600028,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,2,9,600032,7,6,22,22,4,6,1,0,0,7,3,7,0,0,0,0,0,0,0,0.272727272727,0.318181818182,0.272727272727,0.590909090909,22,6,0.272727272727273
2011,2,9,600032,5,7,19,18,1,2,0,0,1,5,1,11,1,0,0,0,0,0,0,0.111111111111,0.277777777778,0.157894736842,0.43567251462,18,2,0.111111111111111
2011,2,9,600032,6,2,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.166666666667,0.166666666667,0.166666666667,0.333333333333,24,3,0.125
2011,2,9,600032,9,6,17,16,1,2,1,0,1,6,4,9,0,0,1,0,0,0,0,0.125,0.375,0.125,0.5,40,5,0.125
2011,2,9,600032,10,7,18,18,0,2,0,1,0,4,0,8,0,0,0,0,0,0,1,0.111111111111,0.222222222222,0.111111111111,0.333333333333,58,7,0.120689655172414
2012,2,9,600032,5,3,7,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.166666666667,0.166666666667,5,0,0
2012,2,9,600032,9,10,6,4,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0.333333333333,0.333333333333,9,0,0
2012,2,9,600032,10,6,15,14,1,3,1,0,1,7,3,8,0,0,0,1,0,0,1,0.214285714286,0.5,0.2,0.7,23,3,0.130434782608696
2013,2,9,600032,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013,2,9,600032,4,19,24,20,3,4,1,0,0,5,1,6,3,0,0,1,1,0,0,0.2,0.25,0.291666666667,0.541666666667,21,4,0.19047619047619
2013,2,9,600032,5,19,24,19,3,5,0,0,0,5,1,5,4,0,1,0,0,0,0,0.263157894737,0.263157894737,0.391304347826,0.654462242563,40,9,0.225
2013,2,9,600032,6,10,9,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.111111111111,0.111111111111,0.111111111111,0.222222222222,49,10,0.204081632653061
2013,2,9,600032,7,10,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.25,0.25,52,10,0.192307692307692
2013,2,9,600032,8,3,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,56,10,0.178571428571429
2013,2,9,600032,9,17,47,43,9,12,1,0,2,19,6,12,2,0,2,0,0,0,1,0.279069767442,0.441860465116,0.311111111111,0.752971576227,99,22,0.222222222222222
2013,2,9,600032,10,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,102,22,0.215686274509804
2014,2,9,600032,4,7,6,4,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0.2,0.2,4,0,0
2014,2,9,600032,5,10,5,4,2,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0.5,0.5,0.6,1.1,8,2,0.25
2009,2,8,600037,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2009,2,8,600037,8,13,13,11,1,2,0,0,0,2,0,3,1,0,1,0,0,0,0,0.181818181818,0.181818181818,0.25,0.431818181818,11,2,0.181818181818182
2010,2,8,600037,3,4,5,5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,5,1,0.2
2010,2,8,600037,4,16,58,52,8,10,4,1,0,16,5,14,4,1,1,0,1,0,2,0.192307692308,0.307692307692,0.263157894737,0.570850202429,57,11,0.192982456140351
2010,2,8,600037,5,13,22,20,2,4,0,0,0,4,1,5,1,0,1,0,0,0,0,0.2,0.2,0.238095238095,0.438095238095,77,15,0.194805194805195
2010,2,8,600037,6,17,38,34,3,8,0,0,1,11,6,10,1,1,1,1,0,1,0,0.235294117647,0.323529411765,0.27027027027,0.593799682035,111,23,0.207207207207207
2010,2,8,600037,7,19,77,66,10,16,2,0,1,21,7,22,4,2,4,1,3,0,1,0.242424242424,0.318181818182,0.301369863014,0.619551681196,177,39,0.220338983050847
2010,2,8,600037,8,18,18,16,4,4,3,0,0,7,2,8,1,0,1,0,0,0,0,0.25,0.4375,0.294117647059,0.731617647059,193,43,0.22279792746114
2010,2,8,600037,9,22,63,60,8,19,3,2,0,26,10,10,1,0,2,0,4,0,1,0.316666666667,0.433333333333,0.327868852459,0.761202185792,253,62,0.245059288537549
2011,2,8,600037,4,15,69,61,10,20,4,0,1,27,8,13,3,1,4,0,1,0,0,0.327868852459,0.44262295082,0.369230769231,0.81185372005,61,20,0.327868852459016
2011,2,8,600037,5,20,85,73,8,18,1,0,0,19,2,20,6,1,5,0,2,0,0,0.246575342466,0.260273972603,0.3125,0.572773972603,134,38,0.283582089552239
2011,2,8,600037,6,18,62,56,6,13,5,0,1,21,4,14,3,0,3,0,1,0,0,0.232142857143,0.375,0.271186440678,0.646186440678,190,51,0.268421052631579
2011,2,8,600037,7,21,95,85,12,26,5,0,0,31,3,18,4,0,6,0,5,1,1,0.305882352941,0.364705882353,0.337078651685,0.701784534038,275,77,0.28
2011,2,8,600037,8,27,124,110,13,30,3,3,0,39,10,31,2,1,10,1,6,0,1,0.272727272727,0.354545454545,0.289473684211,0.644019138756,385,107,0.277922077922078
2011,2,8,600037,9,25,108,97,11,24,2,0,3,35,5,25,1,2,8,0,4,1,3,0.247422680412,0.360824742268,0.27,0.630824742268,482,131,0.271784232365145
2011,2,8,600037,10,15,60,55,6,16,3,1,1,24,4,13,3,0,2,0,0,0,0,0.290909090909,0.436363636364,0.327586206897,0.76394984326,537,147,0.273743016759777
2012,2,8,600037,3,2,9,8,1,2,0,0,0,2,1,2,0,0,1,0,0,0,0,0.25,0.25,0.25,0.5,8,2,0.25
2012,2,8,600037,4,25,100,97,9,31,4,1,1,40,9,23,0,0,2,1,5,1,0,0.319587628866,0.412371134021,0.316326530612,0.728697664633,105,33,0.314285714285714
2012,2,8,600037,5,22,88,76,9,23,4,1,0,29,3,20,7,2,2,1,2,1,1,0.302631578947,0.381578947368,0.372093023256,0.753671970624,181,56,0.30939226519337
2012,2,8,600037,6,20,79,69,11,17,6,0,2,29,17,20,5,0,3,2,1,1,2,0.246376811594,0.420289855072,0.289473684211,0.709763539283,250,73,0.292
2012,2,8,600037,7,21,85,82,11,22,4,2,2,36,5,18,3,0,0,0,1,1,3,0.268292682927,0.439024390244,0.294117647059,0.733142037303,332,95,0.286144578313253
2012,2,8,600037,8,26,112,95,15,24,6,0,1,33,12,15,7,3,6,1,7,1,3,0.252631578947,0.347368421053,0.320754716981,0.668123138034,427,119,0.278688524590164
2012,2,8,600037,9,25,112,93,14,28,4,1,1,37,6,22,14,1,4,0,1,1,1,0.301075268817,0.397849462366,0.398148148148,0.795997610514,520,147,0.282692307692308
2012,2,8,600037,10,3,14,13,1,6,0,0,0,6,2,3,1,0,0,0,0,0,0,0.461538461538,0.461538461538,0.5,0.961538461538,533,153,0.287054409005629
2013,2,8,600037,3,3,14,14,1,3,0,0,0,3,0,3,0,0,0,0,1,0,0,0.214285714286,0.214285714286,0.214285714286,0.428571428571,14,3,0.214285714285714
2013,2,8,600037,4,23,101,89,12,19,5,0,3,33,11,26,11,0,1,0,4,1,2,0.213483146067,0.370786516854,0.3,0.670786516854,103,22,0.213592233009709
2013,2,8,600037,5,22,103,98,16,37,4,1,3,52,11,17,4,1,0,0,12,1,0,0.377551020408,0.530612244898,0.407766990291,0.938379235189,201,59,0.293532338308458
2013,2,8,600037,6,20,94,81,17,25,7,1,5,49,13,21,12,0,1,0,9,1,1,0.308641975309,0.604938271605,0.397849462366,1.00278773397,282,84,0.297872340425532
2013,2,8,600037,7,21,94,83,15,21,5,0,4,38,12,20,8,3,0,0,2,2,4,0.253012048193,0.457831325301,0.340425531915,0.798256857216,365,105,0.287671232876712
2013,2,8,600037,8,25,116,94,17,24,2,0,2,32,13,26,16,3,1,2,7,4,2,0.255319148936,0.340425531915,0.373913043478,0.714338575393,459,129,0.281045751633987
2013,2,8,600037,9,25,113,94,12,28,4,0,1,35,7,25,17,2,0,0,9,1,0,0.297872340426,0.372340425532,0.41592920354,0.788269629072,553,157,0.283905967450271
2013,2,8,600037,10,5,23,21,3,5,0,0,0,5,0,4,1,0,1,0,3,0,0,0.238095238095,0.238095238095,0.272727272727,0.510822510823,574,162,0.282229965156794
2014,2,8,600037,3,3,15,13,2,3,1,0,1,7,1,3,0,1,1,0,0,0,0,0.230769230769,0.538461538462,0.285714285714,0.824175824176,13,3,0.230769230769231
2014,2,8,600037,4,25,106,89,17,21,2,0,5,38,10,17,11,2,4,0,6,0,1,0.23595505618,0.426966292135,0.333333333333,0.760299625468,102,24,0.235294117647059
2014,2,8,600037,5,24,104,87,17,24,3,1,5,44,16,21,13,3,1,0,6,3,2,0.275862068966,0.505747126437,0.388349514563,0.894096641,189,48,0.253968253968254
2009,1,6,600038,4,20,61,54,2,9,1,2,0,14,8,14,6,0,1,0,4,0,1,0.166666666667,0.259259259259,0.25,0.509259259259,54,9,0.166666666666667
2009,1,6,600038,5,19,72,62,10,17,3,1,0,22,5,9,7,0,2,1,2,0,1,0.274193548387,0.354838709677,0.342857142857,0.697695852535,116,26,0.224137931034483
2009,1,6,600038,6,17,73,69,10,15,1,0,1,19,4,6,3,1,0,0,2,3,1,0.217391304348,0.275362318841,0.260273972603,0.535636291443,185,41,0.221621621621622
2009,1,6,600038,7,17,58,56,6,13,4,1,1,22,2,8,2,0,0,0,6,0,1,0.232142857143,0.392857142857,0.258620689655,0.651477832512,241,54,0.224066390041494
2010,1,6,600038,3,5,21,18,1,3,0,0,0,3,0,1,0,0,3,0,1,1,0,0.166666666667,0.166666666667,0.166666666667,0.333333333333,18,3,0.166666666666667
2010,1,6,600038,4,24,105,87,13,26,4,0,3,39,11,6,8,2,7,1,8,3,0,0.298850574713,0.448275862069,0.367346938776,0.815622800844,105,29,0.276190476190476
2010,1,6,600038,5,22,99,85,10,25,5,0,2,36,9,14,6,0,7,1,6,2,1,0.294117647059,0.423529411765,0.336956521739,0.760485933504,190,54,0.284210526315789
2010,1,6,600038,6,19,93,78,12,26,5,0,1,34,7,12,8,0,6,1,7,1,0,0.333333333333,0.435897435897,0.390804597701,0.826702033599,268,80,0.298507462686567
2010,1,6,600038,7,21,95,79,8,23,4,0,1,30,3,11,7,1,8,0,6,3,2,0.291139240506,0.379746835443,0.35632183908,0.736068674523,347,103,0.296829971181556
2010,1,6,600038,8,25,120,102,18,32,6,2,2,48,16,17,14,1,2,1,7,2,0,0.313725490196,0.470588235294,0.398305084746,0.86889332004,449,135,0.300668151447661
2010,1,6,600038,9,22,101,89,14,27,8,1,3,46,7,16,9,0,3,0,6,1,1,0.303370786517,0.516853932584,0.367346938776,0.88420087136,538,162,0.301115241635688
2010,1,6,600038,10,6,25,24,6,10,2,0,1,15,3,3,1,0,0,0,2,1,0,0.416666666667,0.625,0.44,1.065,562,172,0.306049822064057
2011,1,6,600038,4,16,72,62,13,16,4,1,1,25,6,10,7,0,2,1,2,2,1,0.258064516129,0.403225806452,0.328571428571,0.731797235023,62,16,0.258064516129032
2011,1,6,600038,5,21,95,78,12,18,2,0,1,23,3,18,11,1,5,0,5,0,0,0.230769230769,0.294871794872,0.333333333333,0.628205128205,140,34,0.242857142857143
2011,1,6,600038,6,15,65,52,9,7,1,1,0,10,2,6,5,1,7,0,1,2,1,0.134615384615,0.192307692308,0.224137931034,0.416445623342,192,41,0.213541666666667
2012,1,6,600038,3,2,8,7,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0.142857142857,0.142857142857,0.142857142857,0.285714285714,7,1,0.142857142857143
2012,1,6,600038,4,24,103,90,10,26,4,2,1,37,4,14,7,0,6,0,5,2,1,0.288888888889,0.411111111111,0.340206185567,0.751317296678,97,27,0.278350515463918
2012,1,6,600038,5,22,98,86,6,18,1,0,3,28,10,12,10,0,1,1,4,2,0,0.209302325581,0.325581395349,0.288659793814,0.614241189163,183,45,0.245901639344262
2012,1,6,600038,6,19,82,68,10,17,5,0,1,25,8,10,9,0,3,2,2,1,2,0.25,0.367647058824,0.329113924051,0.696760982874,251,62,0.247011952191235
2012,1,6,600038,7,18,76,67,11,18,2,0,2,26,14,10,7,0,1,1,1,0,0,0.268656716418,0.388059701493,0.333333333333,0.721393034826,318,80,0.251572327044025
2012,1,6,600038,8,27,112,97,10,25,7,0,2,38,11,9,8,0,5,2,2,2,1,0.257731958763,0.39175257732,0.308411214953,0.700163792273,415,105,0.253012048192771
2012,1,6,600038,9,23,87,77,5,16,2,1,1,23,5,11,8,1,1,0,0,1,3,0.207792207792,0.298701298701,0.290697674419,0.58939897312,492,121,0.245934959349594
2012,1,6,600038,10,2,9,7,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,0.142857142857,0.142857142857,0.25,0.392857142857,499,122,0.244488977955912
2013,1,6,600038,3,2,8,5,1,1,1,0,0,2,0,1,2,0,1,0,0,1,0,0.2,0.4,0.428571428571,0.828571428571,5,1,0.2
2013,1,6,600038,4,18,67,51,6,17,2,0,0,19,9,4,7,1,7,1,0,1,1,0.333333333333,0.372549019608,0.416666666667,0.789215686275,56,18,0.321428571428571
2013,1,6,600038,5,15,51,42,7,8,1,0,1,12,2,14,7,0,2,0,2,0,1,0.190476190476,0.285714285714,0.30612244898,0.591836734694,98,26,0.26530612244898
2013,1,6,600038,6,17,59,53,4,13,6,0,0,19,5,8,4,0,2,0,1,0,2,0.245283018868,0.358490566038,0.298245614035,0.656736180073,151,39,0.258278145695364
2013,1,6,600038,7,21,81,68,10,24,6,0,2,36,10,8,7,0,4,2,2,1,2,0.352941176471,0.529411764706,0.402597402597,0.932009167303,219,63,0.287671232876712
2013,1,6,600038,8,21,70,61,10,24,6,0,2,36,8,11,5,0,4,0,1,2,0,0.393442622951,0.590163934426,0.439393939394,1.02955787382,280,87,0.310714285714286
2013,1,6,600038,9,20,79,69,12,20,4,0,1,27,8,11,6,1,2,1,0,0,0,0.289855072464,0.391304347826,0.350649350649,0.741953698475,349,107,0.306590257879656
2013,1,6,600038,10,3,12,10,3,2,1,0,0,3,0,1,0,1,1,0,0,0,1,0.2,0.3,0.272727272727,0.572727272727,359,109,0.303621169916435
2014,1,6,600038,3,3,11,9,1,4,1,0,0,5,0,1,2,0,0,0,0,1,0,0.444444444444,0.555555555556,0.545454545455,1.10101010101,9,4,0.444444444444444
2014,1,6,600038,4,19,70,60,4,12,1,0,2,19,7,16,5,2,3,0,0,2,4,0.2,0.316666666667,0.283582089552,0.600248756219,69,16,0.231884057971014
2014,1,6,600038,5,18,59,46,9,13,2,1,1,20,4,3,9,1,1,2,2,0,2,0.282608695652,0.434782608696,0.396551724138,0.831334332834,115,29,0.252173913043478
2009,2,376,600041,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,2,376,600041,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,2,376,600041,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2011,2,376,600041,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2011,2,376,600041,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2009,2,376,600042,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2009,2,376,600042,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2009,2,376,600042,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2009,2,376,600042,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2009,2,376,600042,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,2,376,600042,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,2,376,600042,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,2,376,600042,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,2,376,600042,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,2,376,600042,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2011,2,376,600042,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2011,2,376,600042,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2011,2,376,600042,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2011,2,376,600042,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2011,2,376,600042,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2011,2,376,600042,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2011,2,376,600042,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,376,600042,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,376,600042,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,376,600042,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,376,600042,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,376,600042,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,376,600042,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,376,600042,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,376,600042,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,376,600042,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,376,600042,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,376,600042,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,376,600042,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,376,600042,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,376,600042,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,376,600042,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2013,2,376,600042,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,2,376,600042,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2014,2,376,600042,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2012,2,376,600043,7,8,23,22,0,8,0,0,0,8,4,5,0,0,0,1,0,0,0,0.363636363636,0.363636363636,0.347826086957,0.711462450593,22,8,0.363636363636364
2012,2,376,600043,8,10,24,19,0,4,0,0,0,4,1,1,5,0,0,0,0,0,2,0.210526315789,0.210526315789,0.375,0.585526315789,41,12,0.292682926829268
2009,2,376,600044,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,2,376,600044,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA
2010,2,376,600044,4,7,13,12,2,3,0,0,0,3,1,3,0,0,1,0,0,0,0,0.25,0.25,0.25,0.5,12,3,0.25
